,MAG001,MAG002,MAG003,MAG004,MAG005,MAG006,MAG007,MAG008,MAG009,MAG010,MAG011,MAG012,MAG013,MAG014,MAG015,MAG016,MAG017,MAG018,MAG019,MAG020,MAG021,MAG022,MAG023,MAG024,MAG025,MAG026,MAG027,MAG028,MAG029,MAG030,MAG031,MAG032,MAG033,MAG034,MAG035,MAG036,MAG037,MAG038,MAG039,MAG040,MAG041,MAG042,MAG043,MAG044,MAG045,MAG046,MAG047,MAG048,MAG049,MAG050,MAG051,MAG052,MAG053,MAG054,MAG055,MAG056,MAG057,MAG058,MAG059,MAG060,MAG061,MAG062,MAG063,MAG064,MAG065,MAG066,MAG067,MAG068,MAG069,MAG070,MAG071,MAG072,MAG073,MAG074,MAG075,MAG076,MAG077,MAG078,MAG079,MAG080,MAG081,MAG082,MAG083,MAG084,MAG085,MAG086,MAG087,MAG088,MAG089,MAG090,MAG091,MAG092,MAG093,MAG094,MAG095,MAG096,MAG097,MAG098,MAG099,MAG100,MAG101,MAG102,MAG103,MAG104,MAG105,MAG106,MAG107,MAG108,MAG109,MAG110,MAG111,MAG112,MAG113,MAG114,MAG115,MAG116,MAG117,MAG118,MAG119,MAG120,MAG121,MAG122,MAG123,MAG124,MAG125,MAG126,MAG127,MAG128,MAG129,MAG130,MAG131,MAG132,MAG133,MAG134,MAG135,MAG136,MAG137,MAG138,MAG139,MAG140,MAG141,MAG142,MAG143,MAG144,MAG145,MAG146,MAG147,MAG148,MAG149,MAG150,MAG151,MAG152,MAG153,MAG154,MAG155,MAG156,MAG157,Gvaginalis
SRR6744750,0.00027423708338752186,,6.84483217894801e-05,3.1515949370818876e-05,5.042970014549742e-06,8.492055739412827e-05,0.00012139480478327909,,0.0038551808732923023,0.009949697430388298,0.0005836602641933948,0.0004982988187387103,1.180460805657519e-05,0.00011909085947847597,0.010695919584334338,0.08681152164423177,0.002160157328718656,0.011059152062861519,0.19487708004376422,0.004844836528109096,0.004536564075291364,0.0029168018621630325,0.020284693050164292,0.0030389111550754226,0.004485282368158859,0.004599508978561543,0.004671803098551143,0.015502728066713656,0.0021677170519677747,0.00014156874754751443,3.073168714297142e-06,5.386919868736077e-06,0.0001793607446905139,7.545504413667111e-06,0.0023161676757919567,0.0005888129580409547,0.004946985275141582,0.015901350334302778,0.006847561426535469,0.01694827500216418,0.0005937872289218623,0.04615788944064236,0.013085109972160447,0.009508684312342742,0.016571928070843914,0.0018679160333460066,0.0013677719457510726,0.0019824407531887933,0.003523933371623592,0.001252048516368039,0.0023428230545649324,0.001389234646375692,0.009725865231459496,2.8496020442562326e-06,6.932718004988553e-05,0.0001323175554262971,9.054792150462533e-05,0.001993080692240701,0.002078569304874722,0.0024597200557361296,0.0007400610097996873,0.000944857848934843,0.09286224869809245,0.0017247517200543936,0.028380104045644047,5.713906108760532e-06,,8.687123247952539e-06,0.0007461151856066742,0.0005835978556784411,1.448727082502491e-06,4.765389675112265e-05,0.0001396500075058468,1.1940619706467775e-06,0.00011467978067554154,0.006414583907369005,0.0010332813213883231,0.00010663836641629172,0.0001033991190327303,0.0058661266086982855,0.00013057229754736424,4.022881966681491e-05,0.0009590280374856842,0.00010347771978481138,3.367542432197229e-05,0.12984589438540925,0.035222159657724995,0.012472649702842963,0.09135555144270621,,0.0006000565343961965,0.0012319747788025642,0.0006908495126635618,0.0008139735959646876,0.00010194905814904126,0.0036991270452138804,0.00016666293652387585,0.00034668705329964815,0.002221675184022193,0.00011244054953537178,0.00013234468082004295,0.003920894824766293,5.0574349517710754e-05,0.00010330429986903933,0.00019962305313391096,0.00101112045361472,1.2311748779720251e-05,5.14741643003113e-05,1.1623249131837586e-05,0.010219409520782343,7.345117128757741e-05,0.006121243392303713,0.0007015377966469892,1.713716699537145e-05,,1.473414241314206e-06,5.754818065310686e-06,,,7.987205571651865e-05,,0.0032088417879658536,2.622700836739706e-06,,4.366382146719698e-06,9.736445910439865e-06,6.224817570695752e-05,5.8626042378998034e-05,4.5521552950596396e-05,5.9200051389093856e-05,1.9304793423187143e-05,0.0001909488910141109,3.260738859068121e-06,8.852641128452066e-06,5.4277660310976215e-05,7.859797495313374e-05,1.0383382400730773e-05,7.749245574408092e-06,2.5686950315121684e-05,1.601745137327744e-05,9.565367294077213e-06,9.854773067251841e-06,1.0349760647097603e-06,2.6212830418613487e-05,1.0346549254388633e-06,,0.0007336847573581234,0.00017886133042019866,8.21838138858971e-05,6.150334722273479e-06,8.766198823107169e-06,2.227064821891208e-05,3.3366790577323874e-06,9.22403165437405e-06,,7.246318513109138e-06,9.851244615720762e-06,0.10877564534866707
SRR6744751,,,6.4832395904046665e-06,,,2.037210496280505e-05,2.9529434820547324e-06,,2.916057135634811e-06,3.0045183201485515e-06,,,,,2.3142655640174127e-05,2.8226835530617574e-05,0.0003407430592271335,0.001617039625425684,0.00010363529449378731,4.2742991464864545e-05,0.00017387355496280505,0.0004993399578156331,0.00024374873833819165,0.00019443365369515344,0.00016800173874087954,0.002101056588249364,0.00032631700174644935,4.6387065485914565e-05,5.443733535436854e-06,,,,2.155700145040579e-05,1.2618740629296688e-05,2.38902030338765e-05,0.0005099041654268255,0.00011956678137442052,0.0007833476227533808,0.0005398029572687334,0.0006885016649337279,0.0014049105500119699,0.0018989433093458737,0.0009033742192076396,0.01904260048324275,0.014436031203498536,0.001500005155838391,0.0008692363081495731,0.0028402422980484373,0.003034620976084511,0.0011532409653779473,0.001770324870147638,0.0013181487047424876,0.0003956335885227475,2.5416203430519068e-06,4.108458700162296e-05,,,4.000384428798963e-05,0.0011566982170595776,0.0004893535372878867,0.00146122380603052,0.0010274575603793894,0.0005191991202137306,1.5996629574588406e-05,0.00030314748675497896,1.5289061186897937e-05,,,8.10896730925415e-06,1.0769447022722017e-05,,,0.0007399266799088953,,,0.3703183059542757,0.03983560188086747,4.377360340615161e-05,0.00027667158463436537,0.0005370688191083454,0.0009073960160707151,,0.00012600035259765957,2.701286845412796e-06,,0.5109542845097385,0.00153331902923272,0.0016486419660602363,0.00012137732788262638,,,0.005649346090421061,0.00033066732824754404,0.00010695539674843593,2.941869815448087e-05,1.246074987764916e-05,3.6855421148517562e-06,5.2262115476702696e-06,0.0006415224498541099,1.0940520509485997e-05,3.248835424133318e-06,2.9558754059609306e-05,,,2.2798832324437156e-05,1.4598124989474828e-05,,,,0.0003285938451418914,,0.0001233724759038257,0.0006227009002595584,5.568107783483241e-05,,1.3141693300700917e-06,4.1704357243692926e-05,4.5645169158189535e-06,3.1999710671453005e-06,9.700708233171979e-05,,0.00032298558503277507,,,,,9.60931119731751e-06,,,2.9179930023210817e-05,2.8697256038309703e-06,5.872805351079116e-06,,7.480286421211307e-06,,,,2.3039053511489263e-06,5.4985762467545215e-06,,5.388349536638657e-06,1.0987100705155129e-05,,,,,2.963270740865014e-06,,2.6024194828753234e-06,6.582736369753886e-06,7.217315232313873e-06,8.311374469543428e-05,,,4.472985695327648e-06,,,0.049162402082206534
SRR6744754,,,,,,,5.80704669910332e-05,,,,,,,1.3001075908877721e-05,3.1604642692504065e-05,3.4693042952380945e-05,0.0013509694412186714,0.0023620828683398845,0.001110458152655445,0.0006970439434369005,0.0003360319556426074,0.0013970595267514142,0.004154269368790913,0.0027201793570350856,0.0028388626398828387,0.03372710165028615,0.0023883251042179634,5.701342091968224e-05,,3.762271236536569e-05,,,,,,0.0014590663958664416,0.011340570710365663,0.051885457422823925,0.02899731181611575,0.003424026622433456,0.0052074787319219395,0.04370858386969264,0.06702671118351698,0.27316030972228966,0.1728589169680758,0.017291945537046965,0.012052527393879126,0.011967429762989375,0.03370627181252937,0.011959210694835517,0.021696160673749746,0.009493640525012845,0.009773215643484197,,,,3.937685424039041e-05,0.0007498109404163372,0.027815771603936192,0.0007788622194231708,0.031209909063169224,0.0003684257343833687,0.00439482402673747,5.8983419128497047e-05,0.002210715828220786,,,,4.783953922501953e-05,2.647302689863454e-05,,,,,,0.00015802112330880292,0.00041989017273015794,0.00023911674036461471,,0.00334152629794532,,,4.42470088431999e-05,5.976176423152993e-05,,0.06410420533971288,0.0027504563833784866,0.00427745183065519,7.956398031435161e-05,,3.359017128887499e-05,0.0006024728052973356,0.0006659357090093937,,3.944502287172658e-05,4.08406938619567e-05,,,0.000237083576964226,,,0.00018407239299008665,5.376170201213904e-05,,,,,,3.219006460034579e-05,0.0038430188506909492,,0.0001025135728885739,0.010051464053385771,9.661624505542178e-05,,,6.308676580919089e-06,,,0.0001639405326451619,,0.0002834101198802251,1.1500465286457966e-05,,,,1.5747484729544894e-05,,,,,,,1.2258495304380437e-05,,,,,,,,1.0803221814152601e-05,,,,,1.4568388862556195e-05,,,,,,,,,,,0.6846949237871023
SRR6744755,,,,,,9.443057697289376e-06,,5.6512277636471774e-06,,1.810485066319084e-05,,,,,,,6.3080643607287e-06,0.00011460073193931506,2.1350197944518927e-05,8.376062018196276e-06,,,7.46056804458016e-05,4.8215342275503835e-06,4.469569148149521e-06,9.462409230996096e-06,1.7248643297454383e-05,4.235191517924354e-06,,,,,,,1.5995485323297912e-05,8.001610844811855e-06,1.84742162098497e-05,7.805634158123401e-05,4.425557734779232e-05,2.3981645677723378e-05,,0.00019353563256176474,0.0002476313307870528,0.00042708497626833754,0.0004396957269584766,4.232748949837139e-05,3.7148290780850886e-05,5.6634493555419414e-05,0.00022575611720141025,5.396697186074715e-05,2.55558828938212e-05,3.794426184659789e-05,2.3488063017490395e-05,,,,,,5.5671872352913406e-05,7.071422196806904e-06,0.0002378825178701256,,6.347942485585383e-05,8.032807001045502e-06,1.014849302098439e-05,,,,,,,,5.956854234264718e-06,,,0.001484915101607227,0.00024735323100075093,0.0018985232723761414,0.0006868565936810527,0.9736628698043586,0.008231715433495917,,9.038837210420164e-06,,,0.0024225228738628613,1.8497674091237923e-05,,,,,9.025422099671361e-05,0.00024806970118702854,0.00015624237812336068,,8.342990702196716e-06,,,9.979874765167886e-05,,,7.91632647181792e-06,,,1.3084086177205219e-05,6.516034869627031e-06,,,,,,,0.00018473879761610117,6.578964573121515e-06,,,8.634589867131884e-05,,6.4275414696459146e-06,0.007474356370229232,,1.231816858554897e-05,,,5.866894867925503e-06,,1.6084584547663617e-05,,,,,8.847197164870207e-06,,1.5025089342466155e-05,,,,4.627681587089941e-06,4.970059650164003e-05,,0.00010282014244603707,1.3241378237190262e-05,,,,,,,,,,2.2049251747202313e-05,,5.508391886127835e-06,,6.491016661295867e-06,,0.0018107692372303402
SRR6744757,,,4.963754584386248e-06,8.454924658178639e-06,6.887491494280065e-06,3.11949382689433e-05,,,3.5721874593096274e-05,4.6006911753137805e-06,4.585659026859782e-06,3.0484079092105437e-06,6.717613607688577e-06,3.3744739589214904e-05,0.0002093429509600601,3.890029793983499e-05,0.00046566155865052674,0.0035244823446464795,0.0013882187200237347,0.0009860148308120833,0.0013000109624502296,0.0050502992319731,0.004164117732652419,0.005022168820246814,0.005056487654548319,0.052293076563723236,0.003269805375964246,0.00036430057959112696,8.474687034006557e-05,3.971142442812711e-05,,,7.702174640530877e-05,1.2881694051135703e-06,1.219401742783358e-05,0.0015382059721016598,0.0135926059562603,0.012768641473197765,0.005697198237728812,0.008767328885808756,0.010414818293561475,0.02971192949763612,0.010518493585554818,0.017400374650439702,0.02260659494864622,0.10795206832356843,0.004345496407486678,0.006381236564474762,0.017177105965514087,0.02977571301327096,0.15005269274180924,0.0041804111677391466,0.014856938136766144,1.2972917272475088e-06,1.3344774860294788e-05,,1.5330596884798302e-05,0.0006151142022028102,0.0034433767013813035,0.0021464513846000603,0.05225834591122332,0.0007650093301119863,0.0022882966601849076,2.0412465681280307e-06,0.00233516808810019,,,3.954844553071557e-06,5.5462228871707677e-05,0.00022125151828988993,,1.0193853059921496e-05,0.00018997166703359398,,,1.09373135844541e-05,2.027608152698845e-05,0.00038562166200972726,,2.9426407466949165e-05,,,0.00028309202027963857,7.031821705388889e-05,3.0661719570633443e-06,0.11190918481374706,0.0018578777643415915,0.008927305054889523,0.004886051368963383,5.675908626282168e-05,1.7436888928957184e-05,0.0011696766847599147,0.0004860020102447061,3.9703333853155213e-05,0.03136268642825915,6.784219219634313e-05,,5.335117043875167e-06,0.001103170102774952,6.514959870171304e-05,2.155748213760637e-05,0.00036712562606364276,7.25609800630098e-05,1.8205029450905558e-06,1.99490758357586e-05,4.967441822154173e-06,2.101863206488033e-06,4.1353766643664505e-06,5.013025175356156e-06,0.005813966722296532,2.2292609140535782e-05,0.0004008901053703025,0.21189975404202788,0.00014043164037399057,,,6.549754800841553e-07,1.5532112680167533e-06,,0.00018026290281224637,,0.0018286720672946472,,,,,0.00011689717503452182,7.300423326038172e-05,3.6571505405961414e-06,5.319284088685711e-06,4.3942888191356995e-06,6.744582876692865e-06,,1.7817713813277637e-05,1.2708052912448514e-05,0.00030904721112461536,,2.116723392240456e-05,0.00014032893417883333,,3.0253485443487295e-05,2.2432106967034807e-05,5.654119554076612e-06,1.4320184020790818e-06,,1.4710952402421888e-06,3.0250203404515862e-06,7.581159922204076e-06,,1.6799773928624495e-06,2.762891998036015e-06,4.3223279065055626e-05,,1.11980641705937e-05,2.1689427324512762e-05,1.649456470422798e-06,,0.4149590550029063
SRR6744761,,,,,,,,,,3.470843650306077e-05,,,,3.054916159456511e-05,,3.260786669619443e-05,0.0005986064862966284,0.001162090513527104,0.008764141596258823,0.00014451818460220573,0.00040172024923379966,0.001148279377179505,0.0006346735003480374,0.00040208198453776256,0.000449847247717117,0.0035237318968576975,0.00048183370525291296,3.653639313339819e-05,,2.9467877062148285e-05,,,3.9320243519143215e-05,,,0.00046019170292411804,0.0004037485513130592,0.0032369539209412654,0.0019343852035430473,0.0011033932619215086,0.00020479040130936155,0.0027594848796285046,0.003413137282306836,0.003455427088312401,0.003334428647019538,0.0026999207372865666,0.011204685835015887,0.002497174899724433,0.004214031310967898,0.007592296780204762,0.0022466632713088034,0.0008971533470221158,0.0007429699544784765,,,,,5.776595203450817e-05,0.0018357112875022879,0.00048803320520701904,0.0022533725265892826,0.001959227257679253,0.0025034420286438874,,0.0005252976104957193,,,,3.7470176177155416e-05,0.0002488190307608061,8.956214527637598e-05,3.549426896318658e-05,,,,0.0007673713510053285,0.004405431829289452,0.0006367774065959975,0.00010773479751007275,0.7776884749859853,0.007460039222232603,,,,6.939524777292209e-05,0.07193943860493289,0.0018351331533868697,0.0008398329573401883,0.014582470472730261,3.5683390938002806e-05,,0.012033068133901715,0.0068113799011902095,0.002021821065370575,6.179039264418903e-05,,,,0.0002701018230821309,,,4.5528679544960106e-05,3.158151936575888e-05,,,,,,,9.430912899532266e-05,,0.00010036681213151252,0.005469143066327919,3.7837192649093676e-05,,,8.89425375264879e-05,,3.696632230558437e-05,0.004902771965174456,,0.006999458558000348,,,,,,,,,,,,,,,,2.6614899317858298e-05,6.351999361690746e-05,2.9124092781724013e-05,3.112332291245156e-05,,,,3.198183973443945e-05,3.329461625888323e-05,,,3.0063358499088952e-05,,,,,3.1680074070262634e-05,,,,0.045057374033276226
SRR6744762,,,1.3300771998482049e-05,6.728037841317587e-05,9.842974299609344e-06,3.715079913517971e-05,6.192773987449821e-05,,4.3871474654257726e-05,5.6160501447415605e-05,1.2287635124206e-05,2.4505348443083154e-05,9.600200326940106e-06,9.644980463482114e-06,0.0003927242820495692,0.00039764262845040757,0.00024053530262216984,0.012048673599277755,0.005071244696194659,0.0008944847485739865,0.0009840344439247283,0.0031529859034431507,0.007897335451779256,0.002469961825999653,0.0030768866597051525,0.022153603920763522,0.0023210175574917857,0.0002393568326057998,0.0004653400097132665,9.303597340467667e-06,7.497843677911258e-06,,5.0174002594408396e-05,,0.0007152157601396603,0.0017416843959992695,0.017044278892698734,0.002704120355784771,0.0014725681708696646,0.0037068031378622557,0.008944811590931434,0.07205172962848051,0.05896928779401841,0.0152141150943368,0.011922875199063675,0.012618594556280832,0.012357042786486009,0.01504488118617413,0.14981090145387715,0.1464530973297102,0.008970864564711188,0.0071750092162338516,0.010200260638888846,,1.1351865715813894e-05,1.983842094364515e-05,9.12878750679519e-06,0.0007386335242836607,0.0034639459162537243,0.00409600865297862,0.04032310316874278,0.0011382355306846985,0.013162819321247639,0.0004795087196587792,0.0031464851376318565,2.788130348616214e-06,,1.7662196628101945e-05,0.0004214467068141027,,,4.202343610017666e-06,0.0003880362488732428,,,2.7353568285917002e-05,5.07092693591249e-05,1.921737860462652e-05,2.8345022770518946e-06,0.00031955154101788035,6.0391881520525134e-06,2.665783837868986e-05,0.0008308851861317512,2.216743646895938e-05,2.7386832162171753e-06,0.14799637589935974,0.0023007588955222314,0.009149883645345958,0.000730438687051987,,0.0002071409363518707,0.005732141207020866,0.0026372546941163463,5.319410762384894e-05,0.0001389977851693185,0.0002632146077142456,3.3604979716894775e-05,5.4800823520675905e-05,0.0012804805489321843,8.146762836810185e-05,6.368958677663346e-05,0.0016584364155940575,7.852096689239864e-05,6.01642355460191e-05,3.5636748320379345e-05,4.880572489087777e-05,1.126421655471609e-05,3.6936893370728165e-06,9.104450916332441e-05,0.003468819610682645,3.484530283009952e-05,0.000673365902624511,0.13416294073672413,4.3304095679318225e-05,,,,,,,,8.201267716054273e-06,,,,,0.0001153640139743807,4.767813963129158e-05,1.30661645138819e-05,9.502294235269905e-06,3.0091266863931415e-05,3.882271222299184e-05,,2.7282268456344086e-05,2.522387430717846e-06,,,2.1007138212588076e-06,5.013632662054589e-06,,6.14140916191799e-06,6.010860028265929e-06,,1.534882512007958e-05,,,6.48462451639793e-05,6.019056618594142e-06,0.0002444087701290765,8.703155117368859e-05,5.758189945465774e-05,4.146648639249711e-05,,2.500508029848104e-06,2.0392467224796885e-06,,4.806966296247247e-06,0.5207886594482616
SRR6744763,,,,,,2.5173748773889952e-05,,,,,2.405353322108673e-05,2.3985095867179522e-05,,,4.130722541889108e-05,4.534376039761918e-05,0.0002270205307983338,0.00012059527838047046,0.0004909036487763781,,8.668289078224836e-05,0.0003851036609503535,8.701321262912958e-05,7.712084066831818e-05,9.830030371270309e-05,0.0003405420495747184,0.0004532535792296336,,0.00021862116710850128,,1.887084829041871e-05,,,2.0270821750241466e-05,,0.000127986430445012,0.00023639729887650022,0.00034498514580871473,0.0003893294006712143,0.000303674162377674,,0.0027409122372768443,0.00068291098544826,0.009856118322124855,0.007266364706046052,0.0009847733995589514,0.000561179442826901,0.004786031294247278,0.0026290525620684853,0.0002988021461172739,0.000700745949831554,0.00025288400901414125,0.0018941214964893326,,,,,,0.0001929365154067187,0.000537262932150389,0.001119103130237751,,0.0002538396690233608,9.636406166741881e-05,0.00020290748658972825,,,,7.815776664248034e-05,,,,,,,0.00043027790680492245,0.0022015649077583082,0.0025653114886461615,4.9937855899385206e-05,0.02684519231000041,0.00030589296633072886,3.20218626529679e-05,0.00031626208329340607,,,0.7493755133912136,0.00014793591717896084,0.0004520720037536429,0.00019498127826773987,,,0.004593348344817146,6.399831429965726e-05,7.809718196154885e-05,0.0002148107989582089,8.340426852163332e-05,,,0.0015845518415197148,,,,,,7.8480392164154e-05,,,,,,,5.582712568798985e-05,0.005897714544754968,0.0001052310850988172,,,7.214752817759973e-05,,,0.00019479095935809017,,0.16405057027345482,,,,,6.431856664152945e-05,,,,,,,4.0054592118087695e-05,,2.151863723730451e-05,,,,,8.655877491578666e-05,0.00012354821811643468,,2.2534450559359026e-05,,,,,,,,0.00017633980706132575,,0.00015418757549875634,,,,0.03265389655104993
SRR6744764,,,,,,0.00011169436227835722,,,,,,,,1.570711978021346e-05,,,5.595977875243788e-05,8.917896200438244e-05,7.102529506123433e-05,3.096053919705725e-05,1.4244689302588125e-05,6.25127218261494e-05,3.6768783687727496e-05,,1.3216737937672547e-05,4.197122102368646e-05,0.00012386951601149677,2.5047343290990177e-05,,,,,0.008083369964292122,,,,,,,8.273407011257816e-05,,,7.575084237318898e-05,0.0006742663011052378,0.00044874231793118623,3.41357695918882e-05,7.323289379189747e-05,3.349420200220797e-05,0.0001873886456159568,4.910246642649756e-05,,2.4934014813015695e-05,,1.50962170680591e-05,0.001286683370492994,,,,,,,,2.6815973113949087e-05,4.750681845057702e-05,,,,,3.8531240445236144e-05,,,,,,,0.008781935397849485,,0.42700313187674593,0.05943646634305316,0.0016941114599077383,0.006284556309131101,,,,1.7840088108028413e-05,4.1810430611211396e-05,,,,1.8346928896638102e-05,,,,,,,,6.208324872981724e-05,0.00026039104675215294,,,,1.623791559658897e-05,0.0001271080685472583,9.672573151130282e-05,1.926823870713629e-05,,,,2.424493354607598e-05,0.00010808866256093828,,4.477719663946746e-05,,0.004181279007497666,0.006123528301339992,0.4716614628980468,,1.900655932865564e-05,8.102581946517221e-05,,4.371052349902918e-05,0.00018062423691950265,,,,,,,,,2.616160138375319e-05,,0.0003110095475045867,,,,0.00010947427417406946,0.0005062201215868466,1.4974408132168626e-05,0.00032004659730570776,3.9155413037294756e-05,0.0003618746491508861,,,,1.760065324383224e-05,1.960440327071692e-05,,,,5.588634207492955e-05,,1.6288588363622275e-05,,,,0.0016010474536510767
SRR6744765,,,0.00033026525360833794,0.0006973779548468131,0.0003449461571056016,5.8057812474646104e-05,2.1880298674593427e-05,1.0423464483782254e-05,0.00017825761383778605,0.0003061086949318875,2.7737138668654693e-05,3.872150895702919e-05,,8.817586454715713e-05,0.000152425904858815,0.004501978991346772,0.0003490492026269,0.0004561282039279318,0.007152317958781563,0.00034760953615260064,0.0008440870703752956,0.001260751662955717,0.0119804273321671,0.0018319843285930643,0.005346196543208459,0.0023299804228678533,0.001058966207988351,0.00020310269300769746,0.001462187210464312,3.3076901123178646e-05,,,3.362736613073628e-05,,0.0015636608799880726,1.4758652445484848e-05,,0.001803436388652993,0.0009795317930621457,5.1605388453426236e-05,1.641940922604273e-05,0.005696626532509607,0.006528319611675501,0.017176764170401503,0.00971766102371147,0.0011071939489082129,0.0006851854247996469,0.0009471046095668927,0.0020381594382281065,0.0007427210141472968,0.001272693814261565,0.0007309719848640224,0.0003032595758418897,8.945454244770608e-05,0.0016789373277832393,5.862329962017468e-05,1.4836755691644618e-05,0.0002223110770166404,,0.0003065094786873167,0.0003161687729425086,0.0001680436555289063,0.003362019905357095,0.007674787721685254,0.004651545037041383,0.00010195803087013986,,5.023525504008975e-05,0.00036651647051767343,,1.4361586334641201e-05,,0.00013184616400423548,,0.00011321315340154876,0.00952649304625087,0.0013834167419153728,0.04093384213404155,0.004710488787294186,0.6693253373057582,0.005919864121600184,0.00043326217747708475,0.0029967515845019965,4.003121857398743e-05,0.00018360800027714488,0.0010518635782068033,7.676600169373912e-05,0.00029540514706415994,,,,,,,3.9633175640109334e-05,2.30824709894764e-05,,0.00076480760242025,0.01875397520734021,0.0007228340916666642,0.0005657097779320089,0.013192318656110274,0.0008963635992919019,0.009144050693307898,0.00028959690872447293,0.001562413676161113,1.525617257090086e-05,0.00010505682265561627,6.670869813313691e-05,9.829807572390306e-05,0.0011191772993546993,0.00153216311949881,0.0007150024452592104,0.0005763953083670245,,0.0001363256177300159,6.180299745452642e-05,,,0.00490798262616085,,7.573457080286257e-06,8.666491881436023e-06,,,0.00011260640134471769,1.1866950176558615e-05,,,9.26628325879285e-05,0.0015309851566554895,0.0029318550567010208,3.636506565344682e-05,0.008221576360186725,0.020477320780737395,0.0015930616069389644,0.00032859384737882354,0.017489391814104173,0.003137177473841459,0.0004530040302895278,0.026850115610232376,0.007412439581035464,,9.35475145073562e-05,0.0001743653899352361,,6.038125533354633e-05,,2.4103795038718273e-05,0.00015242443550564358,0.0006818423470886848,0.002626053264026592,0.00019019457038524067,0.00030988028663313873,1.6571645135729504e-05,0.0002753656979747686,0.0003906312010346496,0.046946661148915714
SRR6744767,,,1.1717022720055905e-05,1.0886174161337731e-05,6.503213883822559e-06,7.552426122648175e-06,7.115723631229999e-06,,7.026838405865871e-06,1.0860005689781221e-05,,,,,1.2392662336859526e-05,2.380642455374882e-05,6.0541224999595766e-05,0.0018415634155035275,0.0004162175348881569,3.2657906913495165e-05,6.645953597688113e-05,4.508710651099178e-05,0.001068440598309695,0.00034127334348210285,0.0003297660011551855,0.000525023285192506,0.0011351499306389348,1.778304797224208e-05,5.247117473887269e-05,,,,1.9138007800282554e-05,3.344819112919369e-05,9.594724908446834e-06,5.759619292220564e-05,0.0005053193985403614,0.0042287010241877756,0.0021343181886282715,0.000445939334933971,0.00019223207503767448,0.0047984002671836576,0.0039542124566660335,0.013421355923316499,0.0083838835120156,0.0019065358615220605,0.0008021885208019225,0.002681492400355211,0.002518289429136465,0.0006175490876748523,0.0012789124122248143,0.0006322352611686107,0.0009298785823741975,,5.400095348006358e-05,,,7.832294971757903e-05,0.0011398550705980113,0.001039221104144983,0.0014898655170929925,9.979514209159217e-05,0.0013055132706574347,9.636790864409578e-05,0.00038351045927179143,7.368426429294902e-06,,,9.379306416066947e-05,1.2975596915512224e-05,,,4.2877882009048835e-05,,,0.0052151764186819955,0.0011008263985235911,3.125377339083167e-05,1.872744355594034e-05,0.0008554733241540744,0.00042294715910559216,0.00014410413453019234,0.001322931925146077,1.3018610588008742e-05,,0.9090852146349,0.0009986073050482832,0.0002769051562660635,0.0008189540611136744,7.443374342781175e-06,,0.007608857180070554,1.920026075828243e-05,0.00024601594405817645,,6.505792653888903e-05,,3.7780889377897515e-05,0.0004225640263619406,7.03024813944954e-05,7.828736019490842e-06,8.547346444652849e-05,6.258357502892037e-05,2.5783959307720958e-05,0.00034532751088816335,2.7360028509919522e-05,,,1.57777689924808e-05,0.00047213774202577917,2.6311031634260437e-05,0.0005234001972965604,0.004534276131226,0.00011838969681572062,,3.16676083177542e-06,0.0003679670828362532,,,1.8262381468359222e-05,,0.001996980088802522,5.636884760828628e-06,,,,3.087414447409456e-05,1.4823885553151618e-05,,1.5067507015986475e-05,,1.061379774255186e-05,1.576844758046675e-05,4.205900070610396e-05,6.6661252830762126e-06,,,5.551732991476132e-06,1.987492268727372e-05,,3.895300370379007e-05,1.588540504106954e-05,,6.760605049040078e-06,6.671249538135679e-06,,7.140609281771139e-06,,0.0008528647154366177,7.931227439514319e-06,,4.5346332027116266e-05,,,,7.78713718058518e-06,6.351886940934692e-06,0.04192493371443993
